Date,Query,Source,Neutral Sentiment,Negative Sentiment,Positive Sentiment,Total Mentions,Day Mentions,Hour Mentions,Gender_Male,Gender_Female
2018-05-02,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,69.77,29.07,1.16,86,86,4,44.44,55.56
2018-05-02,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-02,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,5,5,0,0,0
2018-05-02,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,14,14,1,0,0
2018-05-03,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,50,31.25,18.75,34,34,1,57.14,42.86
2018-05-03,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-03,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,3,3,0,0,0
2018-05-03,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,17,17,1,0,0
2018-05-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,51.85,38.89,9.26,54,54,2,48.15,51.85
2018-05-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,6,6,0,100,0
2018-05-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,29,29,1,0,0
2018-05-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,82.76,17.24,0,29,29,1,52.63,47.37
2018-05-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,9,9,0,0,0
2018-05-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,87.28,7.27,5.45,55,55,2,46.15,53.85
2018-05-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,5,5,0,0,0
2018-05-07,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,40.91,56.82,2.27,88,88,4,40.35,59.65
2018-05-07,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-07,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-05-07,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,13,13,1,0,0
2018-05-08,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,61.7,36.17,2.13,47,47,2,50,50
2018-05-08,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-08,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,1,1,0,100,0
2018-05-08,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,17,17,1,0,0
2018-05-09,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,66.67,29.63,3.7,27,27,1,50,50
2018-05-09,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-09,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-05-09,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,31,31,1,0,0
2018-05-10,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,78.12,12.5,9.38,32,32,1,70.59,29.41
2018-05-10,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-10,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-10,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,42,42,2,0,0
2018-05-11,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,82.76,17.24,0,29,29,1,31.25,68.75
2018-05-11,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-11,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-11,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,24,24,1,0,0
2018-05-12,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,81.08,10.81,8.11,37,37,2,36.36,63.64
2018-05-12,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-12,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-12,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,9,9,0,0,0
2018-05-13,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,17.39,65.22,17.39,23,23,1,81.25,18.75
2018-05-13,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-13,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-13,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,10,10,0,0,0
2018-05-14,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,11.11,80.25,8.64,81,81,3,74.47,25.53
2018-05-14,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-14,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-14,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,18,18,1,0,0
2018-05-15,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,18.520004,79.63,1.85,54,54,2,65.71,34.29
2018-05-15,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-15,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-15,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,26,26,1,0,0
2018-05-16,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,62.96,35.19,1.85,108,108,5,57.81,42.19
2018-05-16,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-16,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-16,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,41,41,2,0,0
2018-05-17,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,26.23,68.85,4.92,61,61,3,58.33,41.67
2018-05-17,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-17,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-17,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,30,30,1,0,0
2018-05-18,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,81.94,16.67,1.39,72,72,3,45.65,54.35
2018-05-18,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-18,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,2,2,0,0,0
2018-05-18,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,13,13,1,0,0
2018-05-19,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,71.43,21.43,7.14,28,28,1,53.33,46.67
2018-05-19,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-19,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,2,2,0,0,0
2018-05-19,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,6,6,0,0,0
2018-05-20,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,73.69,21.05,5.26,19,19,1,33.33,66.67
2018-05-20,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-20,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-05-20,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,5,5,0,0,0
2018-05-21,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,52,40,8,25,25,1,52.94,47.06
2018-05-21,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-21,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-05-21,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,31,31,1,0,0
2018-05-22,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,74.36,23.08,2.56,39,39,2,31.58,68.42
2018-05-22,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-22,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-05-22,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,23,23,1,0,0
2018-05-23,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,78.05,21.95,0,41,41,2,45.83,54.17
2018-05-23,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-23,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-23,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,12,12,1,0,0
2018-05-24,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",twitter,76.55,19.75,3.7,81,81,3,60.98,39.02
2018-05-24,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-24,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-24,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"") AND (province:mi)",news,100,0,0,32,32,1,0,0
2018-04-28,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,90.16,9.84,0,61,61,3,37.5,62.5
2018-04-28,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-04-28,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-04-28,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,21,21,1,0,0
2018-04-29,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,68.75,31.25,0,16,16,1,60,40
2018-04-29,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-04-29,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-04-29,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,11,11,0,0,0
2018-04-30,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,80,15,5,20,20,1,87.5,12.5
2018-04-30,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-04-30,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-04-30,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,16,16,1,0,0
2018-05-01,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,69.02,23.94,7.04,71,71,3,45.71,54.29
2018-05-01,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-01,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-01,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,18,18,1,0,0
2018-05-02,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,45.94,48.65,5.41,37,37,2,43.48,56.52
2018-05-02,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-02,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,7,7,0,0,0
2018-05-02,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,26,26,1,0,0
2018-05-03,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,77.77,16.67,5.56,36,36,2,52.63,47.37
2018-05-03,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-03,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,2,2,0,0,0
2018-05-03,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,30,30,1,0,0
2018-05-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,71.43,23.81,4.76,21,21,1,45.45,54.55
2018-05-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,4,4,0,0,0
2018-05-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,35,35,1,0,0
2018-05-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,68.18,27.27,4.55,22,22,1,50,50
2018-05-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,2,2,0,0,0
2018-05-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,13,13,1,0,0
2018-05-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,75,18.75,6.25,16,16,1,53.85,46.15
2018-05-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,8,8,0,0,0
2018-05-07,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,79.24,18.87,1.89,53,53,2,35.29,64.71
2018-05-07,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-07,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-05-07,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,16,16,1,0,0
2018-05-08,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,79.07,20.93,0,43,43,2,42.31,57.69
2018-05-08,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-08,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,3,3,0,100,0
2018-05-08,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,26,26,1,0,0
2018-05-09,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,64.87,32.43,2.7,37,37,2,50,50
2018-05-09,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-09,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-05-09,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,34,34,1,0,0
2018-05-10,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,60.97,31.71,7.32,41,41,2,50,50
2018-05-10,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-10,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-10,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,41,41,2,0,0
2018-05-11,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,95.47,4.18,0.35,287,287,12,51.7,48.3
2018-05-11,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-11,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,2,2,0,0,0
2018-05-11,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,30,30,1,0,0
2018-05-12,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,86.78,12.78,0.44,227,227,9,47.9,52.1
2018-05-12,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-12,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-12,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,10,10,0,0,0
2018-05-13,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,56.9,41.38,1.72,58,58,2,65.63,34.38
2018-05-13,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-13,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-05-13,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,9,9,0,0,0
2018-05-14,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,34.62,64.1,1.28,78,78,3,63.64,36.36
2018-05-14,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-14,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,7,7,0,0,0
2018-05-14,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,21,21,1,0,0
2018-05-15,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,22.92,68.75,8.33,48,48,2,60.71,39.29
2018-05-15,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-15,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-15,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,36,36,2,0,0
2018-05-16,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,14.08,83.7,2.22,135,135,6,62.65,37.35
2018-05-16,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-16,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-16,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,58,58,2,0,0
2018-05-17,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,7.69,89.94,2.37,169,169,7,47.13,52.87
2018-05-17,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-17,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-17,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,35,35,1,0,0
2018-05-18,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,57.15,41.35,1.5,133,133,6,45.24,54.76
2018-05-18,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-18,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-05-18,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,33,33,1,0,0
2018-05-19,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,88.46,11.54,0,26,26,1,26.67,73.33
2018-05-19,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-19,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-19,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,8,8,0,0,0
2018-05-20,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,41.18,47.06,11.76,17,17,1,66.67,33.33
2018-05-20,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-20,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-20,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,11,11,0,0,0
2018-05-21,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,79.54,15.91,4.55,44,44,2,53.85,46.15
2018-05-21,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-21,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,2,2,0,0,0
2018-05-21,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,46,46,2,0,0
2018-05-22,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,75,22.73,2.27,44,44,2,57.14,42.86
2018-05-22,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-22,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-05-22,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,34,34,1,0,0
2018-05-23,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,83.33,16.67,0,30,30,1,52.63,47.37
2018-05-23,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-23,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-05-23,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",news,100,0,0,15,15,1,0,0
2018-05-24,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",twitter,29.73,67.57,2.7,37,37,2,26.67,73.33
2018-05-24,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-05-24,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
