Date,Query,Source,Neutral Sentiment,Negative Sentiment,Positive Sentiment,Total Mentions,Day Mentions,Hour Mentions,Gender_Male,Gender_Female
2018-06-07,trump AND (province:mi),forum,100,0,0,17,17,1,0,0
2018-06-07,trump AND (province:mi),news,100,0,0,332,332,14,0,0
2018-06-07,trump AND (province:mi),twitter,76.32,19.57,4.11,24040,24040,1002,46.72,53.28
2018-06-08,"""bill schuette"" AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"""bill schuette"" AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"""bill schuette"" AND (province:mi)",news,100,0,0,4,4,0,0,0
2018-06-08,"""bill schuette"" AND (province:mi)",twitter,91.07,7.14,1.79,56,56,2,63.16,36.84
2018-06-08,"""brian calley"" AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"""brian calley"" AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"""brian calley"" AND (province:mi)",news,100,0,0,2,2,0,0,0
2018-06-08,"""brian calley"" AND (province:mi)",twitter,75,0,25,8,8,0,100,0
2018-06-08,"""gretchen whitmer"" AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"""gretchen whitmer"" AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"""gretchen whitmer"" AND (province:mi)",news,100,0,0,4,4,0,0,0
2018-06-08,"""gretchen whitmer"" AND (province:mi)",twitter,100,0,0,29,29,1,70.59,29.41
2018-06-08,"""jim hines"" AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"""jim hines"" AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"""jim hines"" AND (province:mi)",news,100,0,0,1,1,0,0,0
2018-06-08,"""jim hines"" AND (province:mi)",twitter,100,0,0,0,0,0,0,0
2018-06-08,"""planned parenthood"" AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"""planned parenthood"" AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"""planned parenthood"" AND (province:mi)",news,100,0,0,0,0,0,0,0
2018-06-08,"""planned parenthood"" AND (province:mi)",twitter,82.17,17.83,0,258,258,11,47.71,52.29
2018-06-08,"""progress michigan"" AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"""progress michigan"" AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"""progress michigan"" AND (province:mi)",news,100,0,0,0,0,0,0,0
2018-06-08,"""progress michigan"" AND (province:mi)",twitter,100,0,0,1,1,0,0,0
2018-06-08,"""shri thanedar"" AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"""shri thanedar"" AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"""shri thanedar"" AND (province:mi)",news,100,0,0,2,2,0,0,0
2018-06-08,"""shri thanedar"" AND (province:mi)",twitter,100,0,0,5,5,0,0,100
2018-06-08,"(""abdul el-sayed"" OR ""abdul el sayed"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""abdul el-sayed"" OR ""abdul el sayed"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"(""abdul el-sayed"" OR ""abdul el sayed"") AND (province:mi)",news,100,0,0,3,3,0,0,0
2018-06-08,"(""abdul el-sayed"" OR ""abdul el sayed"") AND (province:mi)",twitter,100,0,0,8,8,0,66.67,33.33
2018-06-08,"(""birth control"" OR ((""women"" OR ""womens"" OR ""women's"" OR ""female"") AND ""health"") OR (""contraception"" AND (""cost"" OR ""coverage"" OR ""insurance""))) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""birth control"" OR ((""women"" OR ""womens"" OR ""women's"" OR ""female"") AND ""health"") OR (""contraception"" AND (""cost"" OR ""coverage"" OR ""insurance""))) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"(""birth control"" OR ((""women"" OR ""womens"" OR ""women's"" OR ""female"") AND ""health"") OR (""contraception"" AND (""cost"" OR ""coverage"" OR ""insurance""))) AND (province:mi)",news,100,0,0,41,41,2,0,0
2018-06-08,"(""birth control"" OR ((""women"" OR ""womens"" OR ""women's"" OR ""female"") AND ""health"") OR (""contraception"" AND (""cost"" OR ""coverage"" OR ""insurance""))) AND (province:mi)",twitter,83.44,14.65,1.91,157,157,7,45.95,54.05
2018-06-08,"(""democrat policy"" OR ""democrat policies"" OR ""democrats policy"" OR ""democrats policies"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""democrat policy"" OR ""democrat policies"" OR ""democrats policy"" OR ""democrats policies"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"(""democrat policy"" OR ""democrat policies"" OR ""democrats policy"" OR ""democrats policies"") AND (province:mi)",news,100,0,0,0,0,0,0,0
2018-06-08,"(""democrat policy"" OR ""democrat policies"" OR ""democrats policy"" OR ""democrats policies"") AND (province:mi)",twitter,100,0,0,1,1,0,0,0
2018-06-08,"(""devos"" OR ""vos"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""devos"" OR ""vos"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-06-08,"(""devos"" OR ""vos"") AND (province:mi)",news,100,0,0,6,6,0,0,0
2018-06-08,"(""devos"" OR ""vos"") AND (province:mi)",twitter,74.3,20.14,5.56,149,149,6,51.35,48.65
2018-06-08,"(""elderly"" OR ""retirement"" OR ""pensions"" OR ""pension"" OR ""pension plan"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""elderly"" OR ""retirement"" OR ""pensions"" OR ""pension"" OR ""pension plan"") AND (province:mi)",forum,100,0,0,4,4,0,0,0
2018-06-08,"(""elderly"" OR ""retirement"" OR ""pensions"" OR ""pension"" OR ""pension plan"") AND (province:mi)",news,100,0,0,55,55,2,0,0
2018-06-08,"(""elderly"" OR ""retirement"" OR ""pensions"" OR ""pension"" OR ""pension plan"") AND (province:mi)",twitter,88.08,7.61,4.31,394,394,16,51.15,48.85
2018-06-08,"(""environmental"" OR ""global warming"" OR ""pollution"" OR (""environmental"" AND (""laws"" OR ""regulations"" OR ""issues""))) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""environmental"" OR ""global warming"" OR ""pollution"" OR (""environmental"" AND (""laws"" OR ""regulations"" OR ""issues""))) AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-06-08,"(""environmental"" OR ""global warming"" OR ""pollution"" OR (""environmental"" AND (""laws"" OR ""regulations"" OR ""issues""))) AND (province:mi)",news,100,0,0,37,37,2,0,0
2018-06-08,"(""environmental"" OR ""global warming"" OR ""pollution"" OR (""environmental"" AND (""laws"" OR ""regulations"" OR ""issues""))) AND (province:mi)",twitter,73.26,18.68,8.06,278,278,12,52.63,47.37
2018-06-08,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-06-08,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"") AND (province:mi)",news,100,0,0,102,102,4,0,0
2018-06-08,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"") AND (province:mi)",twitter,74.99,18.79,6.22,2365,2365,99,48.57,51.43
2018-06-08,"(""gubernatorial election democrat"" OR ""gubernatorial election democrats"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""gubernatorial election democrat"" OR ""gubernatorial election democrats"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"(""gubernatorial election democrat"" OR ""gubernatorial election democrats"") AND (province:mi)",news,100,0,0,0,0,0,0,0
2018-06-08,"(""gubernatorial election democrat"" OR ""gubernatorial election democrats"") AND (province:mi)",twitter,100,0,0,0,0,0,0,0
2018-06-08,"(""gubernatorial election republican"" OR ""gubernatorial election republicans"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""gubernatorial election republican"" OR ""gubernatorial election republicans"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"(""gubernatorial election republican"" OR ""gubernatorial election republicans"") AND (province:mi)",news,100,0,0,0,0,0,0,0
2018-06-08,"(""gubernatorial election republican"" OR ""gubernatorial election republicans"") AND (province:mi)",twitter,100,0,0,0,0,0,0,0
2018-06-08,"(""lcv"" OR ""league of conservation voters"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""lcv"" OR ""league of conservation voters"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"(""lcv"" OR ""league of conservation voters"") AND (province:mi)",news,100,0,0,1,1,0,0,0
2018-06-08,"(""lcv"" OR ""league of conservation voters"") AND (province:mi)",twitter,100,0,0,0,0,0,0,0
2018-06-08,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",forum,100,0,0,6,6,0,0,0
2018-06-08,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",news,100,0,0,107,107,4,0,0
2018-06-08,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",twitter,68.43,29,2.57,4750,4750,198,42.24,57.76
2018-06-08,"(""opioid"" OR ""opioids"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""opioid"" OR ""opioids"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"(""opioid"" OR ""opioids"") AND (province:mi)",news,100,0,0,15,15,1,0,0
2018-06-08,"(""opioid"" OR ""opioids"") AND (province:mi)",twitter,63.59,33.15,3.26,185,185,8,33.33,66.67
2018-06-08,"(""republican policy"" OR ""republican policies"" OR ""republican policy"" OR ""republican policies"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""republican policy"" OR ""republican policies"" OR ""republican policy"" OR ""republican policies"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"(""republican policy"" OR ""republican policies"" OR ""republican policy"" OR ""republican policies"") AND (province:mi)",news,100,0,0,0,0,0,0,0
2018-06-08,"(""republican policy"" OR ""republican policies"" OR ""republican policy"" OR ""republican policies"") AND (province:mi)",twitter,66.67,33.33,0,3,3,0,100,0
2018-06-08,"(""rick snyder"" OR ""governor snyder"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""rick snyder"" OR ""governor snyder"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"(""rick snyder"" OR ""governor snyder"") AND (province:mi)",news,100,0,0,20,20,1,0,0
2018-06-08,"(""rick snyder"" OR ""governor snyder"") AND (province:mi)",twitter,63.33,30,6.67,30,30,1,45,55
2018-06-08,"(""right to life"" OR ""pro-life"" OR ""pro life"" OR (""aborton"" AND ""murder"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""right to life"" OR ""pro-life"" OR ""pro life"" OR (""aborton"" AND ""murder"")) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"(""right to life"" OR ""pro-life"" OR ""pro life"" OR (""aborton"" AND ""murder"")) AND (province:mi)",news,100,0,0,1,1,0,0,0
2018-06-08,"(""right to life"" OR ""pro-life"" OR ""pro life"" OR (""aborton"" AND ""murder"")) AND (province:mi)",twitter,88.33,9.17,2.5,120,120,5,42.62,57.38
2018-06-08,"(""second amendment"" OR ""2nd amendment"" OR (""gun"" AND ""rights"") OR ""nra"" OR (""gun"" AND ""ownership"") OR (""gun"" AND ""lobby"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""second amendment"" OR ""2nd amendment"" OR (""gun"" AND ""rights"") OR ""nra"" OR (""gun"" AND ""ownership"") OR (""gun"" AND ""lobby"")) AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-06-08,"(""second amendment"" OR ""2nd amendment"" OR (""gun"" AND ""rights"") OR ""nra"" OR (""gun"" AND ""ownership"") OR (""gun"" AND ""lobby"")) AND (province:mi)",news,100,0,0,12,12,1,0,0
2018-06-08,"(""second amendment"" OR ""2nd amendment"" OR (""gun"" AND ""rights"") OR ""nra"" OR (""gun"" AND ""ownership"") OR (""gun"" AND ""lobby"")) AND (province:mi)",twitter,89.63,8.15,2.22,1540,1540,64,45.33,54.67
2018-06-08,"(""senator colbeck"" OR ""patrick colbeck"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""senator colbeck"" OR ""patrick colbeck"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"(""senator colbeck"" OR ""patrick colbeck"") AND (province:mi)",news,100,0,0,1,1,0,0,0
2018-06-08,"(""senator colbeck"" OR ""patrick colbeck"") AND (province:mi)",twitter,57.89,42.11,0,19,19,1,63.64,36.36
2018-06-08,"(""unemployment"" OR ""poverty"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"(""unemployment"" OR ""poverty"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"(""unemployment"" OR ""poverty"") AND (province:mi)",news,100,0,0,35,35,1,0,0
2018-06-08,"(""unemployment"" OR ""poverty"") AND (province:mi)",twitter,66.93,22.24,10.83,518,518,22,61.61,38.39
2018-06-08,"((""abortion"" AND ""rights"") OR ""pro-choice"" OR ""pro choice"" OR ""abortion debate"" OR ""title X"" OR ""title-X"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"((""abortion"" AND ""rights"") OR ""pro-choice"" OR ""pro choice"" OR ""abortion debate"" OR ""title X"" OR ""title-X"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"((""abortion"" AND ""rights"") OR ""pro-choice"" OR ""pro choice"" OR ""abortion debate"" OR ""title X"" OR ""title-X"") AND (province:mi)",news,100,0,0,2,2,0,0,0
2018-06-08,"((""abortion"" AND ""rights"") OR ""pro-choice"" OR ""pro choice"" OR ""abortion debate"" OR ""title X"" OR ""title-X"") AND (province:mi)",twitter,67.86,28.57,3.57,28,28,1,50,50
2018-06-08,"((""air"" AND (""clean"" OR ""quality"" OR ""pollution"" OR ""smoke"" OR ""smog"")) OR ""asthma"" OR ""incinerator"" OR ""emissions"" OR ""greenhouse emissions"" OR (""detroit"" AND ""incinerator"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"((""air"" AND (""clean"" OR ""quality"" OR ""pollution"" OR ""smoke"" OR ""smog"")) OR ""asthma"" OR ""incinerator"" OR ""emissions"" OR ""greenhouse emissions"" OR (""detroit"" AND ""incinerator"")) AND (province:mi)",forum,100,0,0,3,3,0,0,0
2018-06-08,"((""air"" AND (""clean"" OR ""quality"" OR ""pollution"" OR ""smoke"" OR ""smog"")) OR ""asthma"" OR ""incinerator"" OR ""emissions"" OR ""greenhouse emissions"" OR (""detroit"" AND ""incinerator"")) AND (province:mi)",news,100,0,0,30,30,1,0,0
2018-06-08,"((""air"" AND (""clean"" OR ""quality"" OR ""pollution"" OR ""smoke"" OR ""smog"")) OR ""asthma"" OR ""incinerator"" OR ""emissions"" OR ""greenhouse emissions"" OR (""detroit"" AND ""incinerator"")) AND (province:mi)",twitter,80.9,16.85,2.25,356,356,15,38.32,61.68
2018-06-08,"((""clean"" AND ""water"") OR ((""enbridge"" OR (""line"" AND ""5"") OR ""mackinac"" OR ""oil"" OR ""leak"" OR ""leaks"") AND (""pipeline"" OR ""tunnel"")) OR (""oil"" AND (""spills"" OR ""spill"" OR ""slick"")) OR (""water"" AND ""pollution"") OR ""mercury"" OR ""arsenic"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"((""clean"" AND ""water"") OR ((""enbridge"" OR (""line"" AND ""5"") OR ""mackinac"" OR ""oil"" OR ""leak"" OR ""leaks"") AND (""pipeline"" OR ""tunnel"")) OR (""oil"" AND (""spills"" OR ""spill"" OR ""slick"")) OR (""water"" AND ""pollution"") OR ""mercury"" OR ""arsenic"") AND (province:mi)",forum,100,0,0,3,3,0,0,0
2018-06-08,"((""clean"" AND ""water"") OR ((""enbridge"" OR (""line"" AND ""5"") OR ""mackinac"" OR ""oil"" OR ""leak"" OR ""leaks"") AND (""pipeline"" OR ""tunnel"")) OR (""oil"" AND (""spills"" OR ""spill"" OR ""slick"")) OR (""water"" AND ""pollution"") OR ""mercury"" OR ""arsenic"") AND (province:mi)",news,100,0,0,34,34,1,0,0
2018-06-08,"((""clean"" AND ""water"") OR ((""enbridge"" OR (""line"" AND ""5"") OR ""mackinac"" OR ""oil"" OR ""leak"" OR ""leaks"") AND (""pipeline"" OR ""tunnel"")) OR (""oil"" AND (""spills"" OR ""spill"" OR ""slick"")) OR (""water"" AND ""pollution"") OR ""mercury"" OR ""arsenic"") AND (province:mi)",twitter,80.16,16.53,3.31,121,121,5,52.54,47.46
2018-06-08,"((""flint"" AND ""water"") OR (""lead"" AND (""pipes"" OR ""poisoning""))) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"((""flint"" AND ""water"") OR (""lead"" AND (""pipes"" OR ""poisoning""))) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"((""flint"" AND ""water"") OR (""lead"" AND (""pipes"" OR ""poisoning""))) AND (province:mi)",news,100,0,0,14,14,1,0,0
2018-06-08,"((""flint"" AND ""water"") OR (""lead"" AND (""pipes"" OR ""poisoning""))) AND (province:mi)",twitter,73.79,25.24,0.97,103,103,4,56.45,43.55
2018-06-08,"((""gun"" AND (""violence"" OR ""crime"")) OR ((""mass"" OR ""school"") AND (""shooting"" OR ""shootings"" OR ""killing"" OR ""killings""))) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"((""gun"" AND (""violence"" OR ""crime"")) OR ((""mass"" OR ""school"") AND (""shooting"" OR ""shootings"" OR ""killing"" OR ""killings""))) AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-06-08,"((""gun"" AND (""violence"" OR ""crime"")) OR ((""mass"" OR ""school"") AND (""shooting"" OR ""shootings"" OR ""killing"" OR ""killings""))) AND (province:mi)",news,100,0,0,37,37,2,0,0
2018-06-08,"((""gun"" AND (""violence"" OR ""crime"")) OR ((""mass"" OR ""school"") AND (""shooting"" OR ""shootings"" OR ""killing"" OR ""killings""))) AND (province:mi)",twitter,83.33,12.5,4.17,456,456,19,40.34,59.66
2018-06-08,"((""marijuana"" OR ""weed"") AND (""legal"" OR ""legalize"" OR ""legalization"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"((""marijuana"" OR ""weed"") AND (""legal"" OR ""legalize"" OR ""legalization"")) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-08,"((""marijuana"" OR ""weed"") AND (""legal"" OR ""legalize"" OR ""legalization"")) AND (province:mi)",news,100,0,0,20,20,1,0,0
2018-06-08,"((""marijuana"" OR ""weed"") AND (""legal"" OR ""legalize"" OR ""legalization"")) AND (province:mi)",twitter,83.48,12.17,4.35,115,115,5,57.41,42.59
2018-06-08,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter""))) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter""))) AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-06-08,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter""))) AND (province:mi)",news,100,0,0,30,30,1,0,0
2018-06-08,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter""))) AND (province:mi)",twitter,82.35,9.41,8.24,85,85,4,66.67,33.33
2018-06-08,"((""road"" OR ""roads"" OR ""highway"" OR ""highways"" OR ""bridge"" OR ""bridges"" OR ""hydro"" OR ""pipeline"") AND (""safety"" OR ""infrastructure"" OR ""crumbling"" OR ""disrepair"" OR ""construction"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-08,"((""road"" OR ""roads"" OR ""highway"" OR ""highways"" OR ""bridge"" OR ""bridges"" OR ""hydro"" OR ""pipeline"") AND (""safety"" OR ""infrastructure"" OR ""crumbling"" OR ""disrepair"" OR ""construction"")) AND (province:mi)",forum,100,0,0,3,3,0,100,0
2018-06-08,"((""road"" OR ""roads"" OR ""highway"" OR ""highways"" OR ""bridge"" OR ""bridges"" OR ""hydro"" OR ""pipeline"") AND (""safety"" OR ""infrastructure"" OR ""crumbling"" OR ""disrepair"" OR ""construction"")) AND (province:mi)",news,100,0,0,77,77,3,0,0
2018-06-08,"((""road"" OR ""roads"" OR ""highway"" OR ""highways"" OR ""bridge"" OR ""bridges"" OR ""hydro"" OR ""pipeline"") AND (""safety"" OR ""infrastructure"" OR ""crumbling"" OR ""disrepair"" OR ""construction"")) AND (province:mi)",twitter,85,12.5,2.5,40,40,2,56.25,43.75
2018-06-08,(democrats OR democrat) AND (province:mi),blog,100,0,0,0,0,0,0,0
2018-06-08,(democrats OR democrat) AND (province:mi),forum,100,0,0,1,1,0,0,0
2018-06-08,(democrats OR democrat) AND (province:mi),news,100,0,0,69,69,3,0,0
2018-06-08,(democrats OR democrat) AND (province:mi),twitter,69.02,26.14,4.84,2402,2402,100,53.14,46.86
2018-06-08,(republicans OR republican) AND (province:mi),blog,100,0,0,0,0,0,0,0
2018-06-08,(republicans OR republican) AND (province:mi),forum,100,0,0,3,3,0,0,0
2018-06-08,(republicans OR republican) AND (province:mi),news,100,0,0,100,100,4,0,0
2018-06-08,(republicans OR republican) AND (province:mi),twitter,66.6,27.43,5.97,3164,3164,132,49.58,50.42
2018-06-08,trump AND (province:mi),blog,100,0,0,0,0,0,0,0
2018-06-08,trump AND (province:mi),forum,100,0,0,12,12,1,0,0
2018-06-08,trump AND (province:mi),news,100,0,0,289,289,12,0,0
2018-06-08,trump AND (province:mi),twitter,70.33,21.05,8.62,25398,25398,1058,42.12,57.88
2018-06-09,"""bill schuette"" AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-09,"""bill schuette"" AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-09,"""bill schuette"" AND (province:mi)",news,100,0,0,1,1,0,0,0
2018-06-09,"""bill schuette"" AND (province:mi)",twitter,56.82,43.18,0,44,44,2,68.97,31.03
2018-06-09,"""gretchen whitmer"" AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-09,"""gretchen whitmer"" AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-09,"""gretchen whitmer"" AND (province:mi)",news,100,0,0,1,1,0,0,0
2018-06-09,"""gretchen whitmer"" AND (province:mi)",twitter,100,0,0,7,7,0,75,25
2018-06-09,"(""birth control"" OR ((""women"" OR ""womens"" OR ""women's"" OR ""female"") AND ""health"") OR (""contraception"" AND (""cost"" OR ""coverage"" OR ""insurance""))) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-09,"(""birth control"" OR ((""women"" OR ""womens"" OR ""women's"" OR ""female"") AND ""health"") OR (""contraception"" AND (""cost"" OR ""coverage"" OR ""insurance""))) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-09,"(""birth control"" OR ((""women"" OR ""womens"" OR ""women's"" OR ""female"") AND ""health"") OR (""contraception"" AND (""cost"" OR ""coverage"" OR ""insurance""))) AND (province:mi)",news,100,0,0,5,5,0,0,0
2018-06-09,"(""birth control"" OR ((""women"" OR ""womens"" OR ""women's"" OR ""female"") AND ""health"") OR (""contraception"" AND (""cost"" OR ""coverage"" OR ""insurance""))) AND (province:mi)",twitter,66.06,31.19,2.75,110,110,5,42.86,57.14
2018-06-09,"(""devos"" OR ""vos"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-09,"(""devos"" OR ""vos"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-09,"(""devos"" OR ""vos"") AND (province:mi)",news,100,0,0,0,0,0,0,0
2018-06-09,"(""devos"" OR ""vos"") AND (province:mi)",twitter,55.88,28.43,15.69,104,104,4,44.23,55.77
2018-06-09,"(""elderly"" OR ""retirement"" OR ""pensions"" OR ""pension"" OR ""pension plan"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-09,"(""elderly"" OR ""retirement"" OR ""pensions"" OR ""pension"" OR ""pension plan"") AND (province:mi)",forum,100,0,0,2,2,0,0,0
2018-06-09,"(""elderly"" OR ""retirement"" OR ""pensions"" OR ""pension"" OR ""pension plan"") AND (province:mi)",news,100,0,0,18,18,1,0,0
2018-06-09,"(""elderly"" OR ""retirement"" OR ""pensions"" OR ""pension"" OR ""pension plan"") AND (province:mi)",twitter,82.66,8.84,8.5,296,296,12,51.81,48.19
2018-06-09,"(""environmental"" OR ""global warming"" OR ""pollution"" OR (""environmental"" AND (""laws"" OR ""regulations"" OR ""issues""))) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-09,"(""environmental"" OR ""global warming"" OR ""pollution"" OR (""environmental"" AND (""laws"" OR ""regulations"" OR ""issues""))) AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-06-09,"(""environmental"" OR ""global warming"" OR ""pollution"" OR (""environmental"" AND (""laws"" OR ""regulations"" OR ""issues""))) AND (province:mi)",news,100,0,0,26,26,1,0,0
2018-06-09,"(""environmental"" OR ""global warming"" OR ""pollution"" OR (""environmental"" AND (""laws"" OR ""regulations"" OR ""issues""))) AND (province:mi)",twitter,60.99,36.77,2.24,225,225,9,50.4,49.6
2018-06-09,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-06-09,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"") AND (province:mi)",forum,100,0,0,3,3,0,0,0
2018-06-09,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"") AND (province:mi)",news,100,0,0,45,45,2,0,0
2018-06-09,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"") AND (province:mi)",twitter,73.53,18.47,8,1616,1616,67,52.71,47.29
2018-06-09,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",blog,100,0,0,1,1,0,0,0
2018-06-09,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-06-09,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",news,100,0,0,18,18,1,0,0
2018-06-09,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",twitter,66.47,31.53,2,2956,2956,123,45.62,54.38
