Campaign,Start,End,Reach
Total,2018-05-07,2018-08-08,4526071
Total,2018-05-07,2018-08-09,4538315
Total,2018-05-07,2018-08-10,4565948
Total,2018-05-07,2018-08-11,4575145
Total,2018-05-07,2018-08-12,4578193
Total,2018-05-07,2018-08-13,4590414
Total,2018-05-07,2018-08-14,4596510
Total,2018-05-07,2018-08-15,4598521
Total,2018-05-07,2018-08-16,4599509
Total,2018-05-07,2018-08-17,4599477
Total,2018-05-07,2018-08-18,4603539
Total,2018-05-07,2018-08-19,4614726
Total,2018-05-07,2018-08-20,4624858
Total,2018-05-07,2018-08-21,4634990
Total,2018-05-07,2018-08-22,4642053
Total,2018-05-07,2018-08-23,4641955
Total,2018-05-07,2018-08-24,4643924
Total,2018-05-07,2018-08-25,4646916
Total,2018-05-07,2018-08-26,4647860
Total,2018-05-07,2018-08-27,4649820
Total,2018-05-07,2018-08-28,4651778
Total,2018-05-07,2018-08-29,4651700
Total,2018-05-07,2018-08-30,4651657
Total,2018-05-08,2018-05-08,1208578
Total,2018-05-08,2018-05-09,2109444
Total,2018-05-08,2018-05-10,2762754
Total,2018-05-08,2018-05-11,2974723
Total,2018-05-08,2018-05-12,2974723
Total,2018-05-08,2018-05-13,3148290
Total,2018-05-08,2018-05-14,3357186
Total,2018-05-08,2018-05-15,3579394
Total,2018-05-08,2018-05-16,3795971
Total,2018-05-08,2018-05-17,4016182
Total,2018-05-08,2018-05-18,4073473
Total,2018-05-08,2018-05-19,4149540
Total,2018-05-08,2018-05-20,4198027
Total,2018-05-08,2018-05-21,4228046
Total,2018-05-08,2018-05-22,4248715
Total,2018-05-08,2018-05-23,4261981
Total,2018-05-08,2018-05-24,4289351
Total,2018-05-08,2018-05-25,4329157
Total,2018-05-08,2018-05-26,4355110
Total,2018-05-08,2018-05-27,4370044
Total,2018-05-08,2018-05-28,4376112
Total,2018-05-08,2018-05-29,4376112
Total,2018-05-08,2018-05-30,4382048
Total,2018-05-08,2018-05-31,4383001
Total,2018-05-08,2018-08-03,4385049
Total,2018-05-08,2018-08-04,4431116
Total,2018-05-08,2018-08-05,4464822
Total,2018-05-08,2018-08-06,4465815
Total,2018-05-08,2018-08-07,4466828
Total,2018-05-08,2018-08-08,4467816
Total,2018-05-08,2018-08-09,4481084
Total,2018-05-08,2018-08-10,4508716
Total,2018-05-08,2018-08-11,4518938
Total,2018-05-08,2018-08-12,4521985
Total,2018-05-08,2018-08-13,4534203
Total,2018-05-08,2018-08-14,4541323
Total,2018-05-08,2018-08-15,4543332
Total,2018-05-08,2018-08-16,4544319
Total,2018-05-08,2018-08-17,4544285
Total,2018-05-08,2018-08-18,4548346
Total,2018-05-08,2018-08-19,4560555
Total,2018-05-08,2018-08-20,4570683
Total,2018-05-08,2018-08-21,4581836
Total,2018-05-08,2018-08-22,4588896
Total,2018-05-08,2018-08-23,4588794
Total,2018-05-08,2018-08-24,4590760
Total,2018-05-08,2018-08-25,4593749
Total,2018-05-08,2018-08-26,4594690
Total,2018-05-08,2018-08-27,4596648
Total,2018-05-08,2018-08-28,4598602
Total,2018-05-08,2018-08-29,4598522
Total,2018-05-08,2018-08-30,4598478
Total,2018-05-09,2018-05-09,1211395
Total,2018-05-09,2018-05-10,2120705
Total,2018-05-09,2018-05-11,2416130
Total,2018-05-09,2018-05-12,2416130
Total,2018-05-09,2018-05-13,2757634
Total,2018-05-09,2018-05-14,3059201
Total,2018-05-09,2018-05-15,3364865
Total,2018-05-09,2018-05-16,3653635
Total,2018-05-09,2018-05-17,3915834
Total,2018-05-09,2018-05-18,3977496
Total,2018-05-09,2018-05-19,4055722
Total,2018-05-09,2018-05-20,4105277
Total,2018-05-09,2018-05-21,4136385
Total,2018-05-09,2018-05-22,4159030
Total,2018-05-09,2018-05-23,4172206
Total,2018-05-09,2018-05-24,4201533
Total,2018-05-09,2018-05-25,4241266
Total,2018-05-09,2018-05-26,4267182
Total,2018-05-09,2018-05-27,4283121
Total,2018-05-09,2018-05-28,4289185
Total,2018-05-09,2018-05-29,4289185
Total,2018-05-09,2018-05-30,4295111
Total,2018-05-09,2018-05-31,4296061
Total,2018-05-09,2018-08-03,4298109
Total,2018-05-09,2018-08-04,4350330
Total,2018-05-09,2018-08-05,4384032
Total,2018-05-09,2018-08-06,4385023
Total,2018-05-09,2018-08-07,4386036
Total,2018-05-09,2018-08-08,4389074
Total,2018-05-09,2018-08-09,4404392
Total,2018-05-09,2018-08-10,4432023
Total,2018-05-09,2018-08-11,4442243
Total,2018-05-09,2018-08-12,4445289
Total,2018-05-09,2018-08-13,4457504
Total,2018-05-09,2018-08-14,4464622
Total,2018-05-09,2018-08-15,4466629
Total,2018-05-09,2018-08-16,4467614
Total,2018-05-09,2018-08-17,4467579
Total,2018-05-09,2018-08-18,4471638
Total,2018-05-09,2018-08-19,4483845
Total,2018-05-09,2018-08-20,4494994
Total,2018-05-09,2018-08-21,4507168
Total,2018-05-09,2018-08-22,4516274
Total,2018-05-09,2018-08-23,4516169
Total,2018-05-09,2018-08-24,4518132
Total,2018-05-09,2018-08-25,4521118
Total,2018-05-09,2018-08-26,4522056
Total,2018-05-09,2018-08-27,4524010
Total,2018-05-09,2018-08-28,4525961
Total,2018-05-09,2018-08-29,4525878
Total,2018-05-09,2018-08-30,4525832
Total,2018-05-10,2018-05-10,1131006
Total,2018-05-10,2018-05-11,1547776
Total,2018-05-10,2018-05-12,1547776
Total,2018-05-10,2018-05-13,2216960
Total,2018-05-10,2018-05-14,2700288
Total,2018-05-10,2018-05-15,3126784
Total,2018-05-10,2018-05-16,3506690
Total,2018-05-10,2018-05-17,3816509
Total,2018-05-10,2018-05-18,3881574
Total,2018-05-10,2018-05-19,3959921
Total,2018-05-10,2018-05-20,4010544
Total,2018-05-10,2018-05-21,4041715
Total,2018-05-10,2018-05-22,4069406
Total,2018-05-10,2018-05-23,4083503
Total,2018-05-10,2018-05-24,4114773
Total,2018-05-10,2018-05-25,4154421
Total,2018-05-10,2018-05-26,4180295
Total,2018-05-10,2018-05-27,4197237
Total,2018-05-10,2018-05-28,4203296
Total,2018-05-10,2018-05-29,4203296
Total,2018-05-10,2018-05-30,4210238
Total,2018-05-10,2018-05-31,4212210
Total,2018-05-10,2018-08-03,4214258
Total,2018-05-10,2018-08-04,4269556
Total,2018-05-10,2018-08-05,4307357
Total,2018-05-10,2018-08-06,4308346
Total,2018-05-10,2018-08-07,4309358
Total,2018-05-10,2018-08-08,4312396
Total,2018-05-10,2018-08-09,4331815
Total,2018-05-10,2018-08-10,4359444
Total,2018-05-10,2018-08-11,4369663
Total,2018-05-10,2018-08-12,4372708
Total,2018-05-10,2018-08-13,4386970
Total,2018-05-10,2018-08-14,4395111
Total,2018-05-10,2018-08-15,4397117
Total,2018-05-10,2018-08-16,4398100
Total,2018-05-10,2018-08-17,4398064
Total,2018-05-10,2018-08-18,4402121
Total,2018-05-10,2018-08-19,4414323
Total,2018-05-10,2018-08-20,4428545
Total,2018-05-10,2018-08-21,4441739
Total,2018-05-10,2018-08-22,4450841
Total,2018-05-10,2018-08-23,4451757
Total,2018-05-10,2018-08-24,4453716
Total,2018-05-10,2018-08-25,4456698
Total,2018-05-10,2018-08-26,4457633
Total,2018-05-10,2018-08-27,4459584
Total,2018-05-10,2018-08-28,4461531
Total,2018-05-10,2018-08-29,4461445
Total,2018-05-10,2018-08-30,4461398
Total,2018-05-11,2018-05-11,556290
Total,2018-05-11,2018-05-12,556290
Total,2018-05-11,2018-05-13,1523713
Total,2018-05-11,2018-05-14,2223105
Total,2018-05-11,2018-05-15,2786305
Total,2018-05-11,2018-05-16,3287043
Total,2018-05-11,2018-05-17,3678274
Total,2018-05-11,2018-05-18,3751820
Total,2018-05-11,2018-05-19,3836405
Total,2018-05-11,2018-05-20,3888068
Total,2018-05-11,2018-05-21,3920294
Total,2018-05-11,2018-05-22,3948926
Total,2018-05-11,2018-05-23,3962925
Total,2018-05-11,2018-05-24,3996150
Total,2018-05-11,2018-05-25,4036754
Total,2018-05-11,2018-05-26,4063621
Total,2018-05-11,2018-05-27,4081570
Total,2018-05-11,2018-05-28,4087626
Total,2018-05-11,2018-05-29,4087626
Total,2018-05-11,2018-05-30,4094559
Total,2018-05-11,2018-05-31,4096529
Total,2018-05-11,2018-08-03,4098576
Total,2018-05-11,2018-08-04,4155926
Total,2018-05-11,2018-08-05,4193724
Total,2018-05-11,2018-08-06,4194712
Total,2018-05-11,2018-08-07,4195724
Total,2018-05-11,2018-08-08,4198760
Total,2018-05-11,2018-08-09,4220229
Total,2018-05-11,2018-08-10,4248884
Total,2018-05-11,2018-08-11,4259102
Total,2018-05-11,2018-08-12,4262146
Total,2018-05-11,2018-08-13,4276406
Total,2018-05-11,2018-08-14,4284546
Total,2018-05-11,2018-08-15,4286550
Total,2018-05-11,2018-08-16,4287532
Total,2018-05-11,2018-08-17,4287494
Total,2018-05-11,2018-08-18,4292576
Total,2018-05-11,2018-08-19,4305802
Total,2018-05-11,2018-08-20,4320019
Total,2018-05-11,2018-08-21,4333211
Total,2018-05-11,2018-08-22,4343335
Total,2018-05-11,2018-08-23,4344247
Total,2018-05-11,2018-08-24,4346204
Total,2018-05-11,2018-08-25,4349184
Total,2018-05-11,2018-08-26,4350117
Total,2018-05-11,2018-08-27,4352065
Total,2018-05-11,2018-08-28,4354010
Total,2018-05-11,2018-08-29,4353921
Total,2018-05-11,2018-08-30,4353873
Total,2018-05-12,2018-05-13,1146112
Total,2018-05-12,2018-05-14,1950208
Total,2018-05-12,2018-05-15,2586624
Total,2018-05-12,2018-05-16,3156483
Total,2018-05-12,2018-05-17,3587139
Total,2018-05-12,2018-05-18,3665922
Total,2018-05-12,2018-05-19,3752578
Total,2018-05-12,2018-05-20,3806284
Total,2018-05-12,2018-05-21,3839530
Total,2018-05-12,2018-05-22,3869150
Total,2018-05-12,2018-05-23,3884133
Total,2018-05-12,2018-05-24,3918344
Total,2018-05-12,2018-05-25,3958920
Total,2018-05-12,2018-05-26,3986800
Total,2018-05-12,2018-05-27,4004743
Total,2018-05-12,2018-05-28,4010798
Total,2018-05-12,2018-05-29,4010798
Total,2018-05-12,2018-05-30,4017728
Total,2018-05-12,2018-05-31,4019697
Total,2018-05-12,2018-08-03,4021744
Total,2018-05-12,2018-08-04,4082174
Total,2018-05-12,2018-08-05,4119970
Total,2018-05-12,2018-08-06,4120958
Total,2018-05-12,2018-08-07,4121969
Total,2018-05-12,2018-08-08,4125005
Total,2018-05-12,2018-08-09,4149553
Total,2018-05-12,2018-08-10,4179233
Total,2018-05-12,2018-08-11,4189451
Total,2018-05-12,2018-08-12,4192495
Total,2018-05-12,2018-08-13,4206754
Total,2018-05-12,2018-08-14,4214893
Total,2018-05-12,2018-08-15,4216897
Total,2018-05-12,2018-08-16,4217878
Total,2018-05-12,2018-08-17,4217840
Total,2018-05-12,2018-08-18,4223948
Total,2018-05-12,2018-08-19,4237173
Total,2018-05-12,2018-08-20,4251389
Total,2018-05-12,2018-08-21,4265605
Total,2018-05-12,2018-08-22,4275728
Total,2018-05-12,2018-08-23,4276639
Total,2018-05-12,2018-08-24,4278596
Total,2018-05-12,2018-08-25,4281575
Total,2018-05-12,2018-08-26,4282506
Total,2018-05-12,2018-08-27,4284453
Total,2018-05-12,2018-08-28,4286398
Total,2018-05-12,2018-08-29,4286309
Total,2018-05-12,2018-08-30,4286260
Total,2018-05-13,2018-05-13,1146112
Total,2018-05-13,2018-05-14,1950208
Total,2018-05-13,2018-05-15,2586624
Total,2018-05-13,2018-05-16,3156483
Total,2018-05-13,2018-05-17,3587139
Total,2018-05-13,2018-05-18,3665922
Total,2018-05-13,2018-05-19,3752578
Total,2018-05-13,2018-05-20,3806284
Total,2018-05-13,2018-05-21,3839530
Total,2018-05-13,2018-05-22,3869150
Total,2018-05-13,2018-05-23,3884133
Total,2018-05-13,2018-05-24,3918344
Total,2018-05-13,2018-05-25,3958920
Total,2018-05-13,2018-05-26,3986800
Total,2018-05-13,2018-05-27,4004743
Total,2018-05-13,2018-05-28,4010798
Total,2018-05-13,2018-05-29,4010798
Total,2018-05-13,2018-05-30,4017728
Total,2018-05-13,2018-05-31,4019697
Total,2018-05-13,2018-08-03,4021744
Total,2018-05-13,2018-08-04,4082174
Total,2018-05-13,2018-08-05,4119970
Total,2018-05-13,2018-08-06,4120958
Total,2018-05-13,2018-08-07,4121969
Total,2018-05-13,2018-08-08,4125005
Total,2018-05-13,2018-08-09,4149553
Total,2018-05-13,2018-08-10,4179233
Total,2018-05-13,2018-08-11,4189451
Total,2018-05-13,2018-08-12,4192495
Total,2018-05-13,2018-08-13,4206754
Total,2018-05-13,2018-08-14,4214893
Total,2018-05-13,2018-08-15,4216897
Total,2018-05-13,2018-08-16,4217878
Total,2018-05-13,2018-08-17,4217840
Total,2018-05-13,2018-08-18,4223948
Total,2018-05-13,2018-08-19,4237173
Total,2018-05-13,2018-08-20,4251389
Total,2018-05-13,2018-08-21,4265605
Total,2018-05-13,2018-08-22,4275728
Total,2018-05-13,2018-08-23,4276639
Total,2018-05-13,2018-08-24,4278596
Total,2018-05-13,2018-08-25,4281575
Total,2018-05-13,2018-08-26,4282506
Total,2018-05-13,2018-08-27,4284453
Total,2018-05-13,2018-08-28,4286398
Total,2018-05-13,2018-08-29,4286309
Total,2018-05-13,2018-08-30,4286260
Total,2018-05-14,2018-05-14,1344256
Total,2018-05-14,2018-05-15,2159616
Total,2018-05-14,2018-05-16,2926083
Total,2018-05-14,2018-05-17,3405901
Total,2018-05-14,2018-05-18,3484767
Total,2018-05-14,2018-05-19,3582344
Total,2018-05-14,2018-05-20,3650448
Total,2018-05-14,2018-05-21,3685806
Total,2018-05-14,2018-05-22,3720390
Total,2018-05-14,2018-05-23,3736207
Total,2018-05-14,2018-05-24,3771252
Total,2018-05-14,2018-05-25,3812718
Total,2018-05-14,2018-05-26,3840534
Total,2018-05-14,2018-05-27,3860493
Total,2018-05-14,2018-05-28,3866542
Total,2018-05-14,2018-05-29,3866542
Total,2018-05-14,2018-05-30,3877562
Total,2018-05-14,2018-05-31,3879526
Total,2018-05-14,2018-08-03,3881573
Total,2018-05-14,2018-08-04,3949185
Total,2018-05-14,2018-08-05,3993133
Total,2018-05-14,2018-08-06,3994118
Total,2018-05-14,2018-08-07,3995128
Total,2018-05-14,2018-08-08,3999188
Total,2018-05-14,2018-08-09,4023733
Total,2018-05-14,2018-08-10,4053411
Total,2018-05-14,2018-08-11,4064654
Total,2018-05-14,2018-08-12,4067696
Total,2018-05-14,2018-08-13,4081950
Total,2018-05-14,2018-08-14,4090085
Total,2018-05-14,2018-08-15,4092086
Total,2018-05-14,2018-08-16,4093065
Total,2018-05-14,2018-08-17,4093025
Total,2018-05-14,2018-08-18,4100156
Total,2018-05-14,2018-08-19,4116454
Total,2018-05-14,2018-08-20,4131689
Total,2018-05-14,2018-08-21,4145897
Total,2018-05-14,2018-08-22,4156013
Total,2018-05-14,2018-08-23,4156919
Total,2018-05-14,2018-08-24,4158871
Total,2018-05-14,2018-08-25,4161845
Total,2018-05-14,2018-08-26,4162772
Total,2018-05-14,2018-08-27,4164714
Total,2018-05-14,2018-08-28,4166653
Total,2018-05-14,2018-08-29,4166560
Total,2018-05-14,2018-08-30,4166509
Total,2018-05-15,2018-05-15,1280256
Total,2018-05-15,2018-05-16,2498564
Total,2018-05-15,2018-05-17,3109465
Total,2018-05-15,2018-05-18,3226367
Total,2018-05-15,2018-05-19,3338902
Total,2018-05-15,2018-05-20,3417225
Total,2018-05-15,2018-05-21,3466445
Total,2018-05-15,2018-05-22,3499281
Total,2018-05-15,2018-05-23,3522081
Total,2018-05-15,2018-05-24,3555897
Total,2018-05-15,2018-05-25,3599799
Total,2018-05-15,2018-05-26,3627556
Total,2018-05-15,2018-05-27,3647485
Total,2018-05-15,2018-05-28,3654555
Total,2018-05-15,2018-05-29,3654555
Total,2018-05-15,2018-05-30,3667616
Total,2018-05-15,2018-05-31,3670601
Total,2018-05-15,2018-08-03,3674702
Total,2018-05-15,2018-08-04,3750527
Total,2018-05-15,2018-08-05,3797549
Total,2018-05-15,2018-08-06,3798532
Total,2018-05-15,2018-08-07,3799542
Total,2018-05-15,2018-08-08,3805652
Total,2018-05-15,2018-08-09,3833275
Total,2018-05-15,2018-08-10,3863979
Total,2018-05-15,2018-08-11,3875220
Total,2018-05-15,2018-08-12,3878261
Total,2018-05-15,2018-08-13,3892511
Total,2018-05-15,2018-08-14,3900643
Total,2018-05-15,2018-08-15,3902642
Total,2018-05-15,2018-08-16,3903619
Total,2018-05-15,2018-08-17,3903576
Total,2018-05-15,2018-08-18,3911732
Total,2018-05-15,2018-08-19,3930078
Total,2018-05-15,2018-08-20,3947360
Total,2018-05-15,2018-08-21,3962589
Total,2018-05-15,2018-08-22,3973726
Total,2018-05-15,2018-08-23,3974627
Total,2018-05-15,2018-08-24,3976574
Total,2018-05-15,2018-08-25,3979545
Total,2018-05-15,2018-08-26,3980468
Total,2018-05-15,2018-08-27,3982406
Total,2018-05-15,2018-08-28,3985368
Total,2018-05-15,2018-08-29,3985272
Total,2018-05-15,2018-08-30,3985219
Total,2018-05-16,2018-05-16,1820676
Total,2018-05-16,2018-05-17,2647649
Total,2018-05-16,2018-05-18,2837076
Total,2018-05-16,2018-05-19,2995692
Total,2018-05-16,2018-05-20,3090800
Total,2018-05-16,2018-05-21,3161461
Total,2018-05-16,2018-05-22,3216267
Total,2018-05-16,2018-05-23,3248158
Total,2018-05-16,2018-05-24,3289025
Total,2018-05-16,2018-05-25,3336441
Total,2018-05-16,2018-05-26,3359546
Total,2018-05-16,2018-05-27,3382030
Total,2018-05-16,2018-05-28,3389098
Total,2018-05-16,2018-05-29,3389098
Total,2018-05-16,2018-05-30,3399588
Total,2018-05-16,2018-05-31,3404112
Total,2018-05-16,2018-08-03,3409752
Total,2018-05-16,2018-08-04,3498929
Total,2018-05-16,2018-08-05,3550058
Total,2018-05-16,2018-08-06,3555146
Total,2018-05-16,2018-08-07,3556156
Total,2018-05-16,2018-08-08,3566884
Total,2018-05-16,2018-08-09,3614009
Total,2018-05-16,2018-08-10,3644714
Total,2018-05-16,2018-08-11,3656981
Total,2018-05-16,2018-08-12,3660021
Total,2018-05-16,2018-08-13,3674269
Total,2018-05-16,2018-08-14,3683427
Total,2018-05-16,2018-08-15,3685424
Total,2018-05-16,2018-08-16,3686400
Total,2018-05-16,2018-08-17,3686356
Total,2018-05-16,2018-08-18,3696564
Total,2018-05-16,2018-08-19,3715935
Total,2018-05-16,2018-08-20,3737319
Total,2018-05-16,2018-08-21,3752545
Total,2018-05-16,2018-08-22,3766758
Total,2018-05-16,2018-08-23,3767656
Total,2018-05-16,2018-08-24,3769601
Total,2018-05-16,2018-08-25,3772570
Total,2018-05-16,2018-08-26,3773491
Total,2018-05-16,2018-08-27,3775428
Total,2018-05-16,2018-08-28,3778387
Total,2018-05-16,2018-08-29,3778290
Total,2018-05-16,2018-08-30,3778236
Total,2018-05-17,2018-05-17,1742207
Total,2018-05-17,2018-05-18,2172762
Total,2018-05-17,2018-05-19,2412162
Total,2018-05-17,2018-05-20,2557734
Total,2018-05-17,2018-05-21,2666664
Total,2018-05-17,2018-05-22,2747320
Total,2018-05-17,2018-05-23,2814298
Total,2018-05-17,2018-05-24,2870218
Total,2018-05-17,2018-05-25,2922559
Total,2018-05-17,2018-05-26,2948148
Total,2018-05-17,2018-05-27,2973161
Total,2018-05-17,2018-05-28,2980224
Total,2018-05-17,2018-05-29,2980224
Total,2018-05-17,2018-05-30,2994293
Total,2018-05-17,2018-05-31,3000353
Total,2018-05-17,2018-08-03,3008049
Total,2018-05-17,2018-08-04,3122394
Total,2018-05-17,2018-08-05,3181735
Total,2018-05-17,2018-08-06,3187335
Total,2018-05-17,2018-08-07,3188344
Total,2018-05-17,2018-08-08,3203691
Total,2018-05-17,2018-08-09,3244661
Total,2018-05-17,2018-08-10,3273826
Total,2018-05-17,2018-08-11,3286606
Total,2018-05-17,2018-08-12,3292211
Total,2018-05-17,2018-08-13,3303375
Total,2018-05-17,2018-08-14,3310477
Total,2018-05-17,2018-08-15,3311445
Total,2018-05-17,2018-08-16,3312418
Total,2018-05-17,2018-08-17,3312372
Total,2018-05-17,2018-08-18,3328224
Total,2018-05-17,2018-08-19,3350158
Total,2018-05-17,2018-08-20,3373076
Total,2018-05-17,2018-08-21,3388297
Total,2018-05-17,2018-08-22,3399426
Total,2018-05-17,2018-08-23,3402372
Total,2018-05-17,2018-08-24,3404313
Total,2018-05-17,2018-08-25,3407791
Total,2018-05-17,2018-08-26,3409222
Total,2018-05-17,2018-08-27,3411155
Total,2018-05-17,2018-08-28,3413085
Total,2018-05-17,2018-08-29,3414523
Total,2018-05-17,2018-08-30,3414981
Total,2018-05-18,2018-05-18,1300315
Total,2018-05-18,2018-05-19,1723100
Total,2018-05-18,2018-05-20,1941904
Total,2018-05-18,2018-05-21,2112060
Total,2018-05-18,2018-05-22,2237610
Total,2018-05-18,2018-05-23,2349958
Total,2018-05-18,2018-05-24,2437374
Total,2018-05-18,2018-05-25,2508523
Total,2018-05-18,2018-05-26,2543283
Total,2018-05-18,2018-05-27,2570320
Total,2018-05-18,2018-05-28,2579947
Total,2018-05-18,2018-05-29,2579947
Total,2018-05-18,2018-05-30,2596059
Total,2018-05-18,2018-05-31,2602630
Total,2018-05-18,2018-08-03,2610840
Total,2018-05-18,2018-08-04,2737533
Total,2018-05-18,2018-08-05,2807148
Total,2018-05-18,2018-08-06,2813260
Total,2018-05-18,2018-08-07,2814268
Total,2018-05-18,2018-08-08,2834751
Total,2018-05-18,2018-08-09,2880860
Total,2018-05-18,2018-08-10,2912080
Total,2018-05-18,2018-08-11,2925374
Total,2018-05-18,2018-08-12,2930977
Total,2018-05-18,2018-08-13,2942651
Total,2018-05-18,2018-08-14,2950263
Total,2018-05-18,2018-08-15,2951229
Total,2018-05-18,2018-08-16,2952199
Total,2018-05-18,2018-08-17,2952151
Total,2018-05-18,2018-08-18,2972111
Total,2018-05-18,2018-08-19,3000202
Total,2018-05-18,2018-08-20,3025683
Total,2018-05-18,2018-08-21,3040899
Total,2018-05-18,2018-08-22,3052537
Total,2018-05-18,2018-08-23,3055478
Total,2018-05-18,2018-08-24,3057929
Total,2018-05-18,2018-08-25,3061404
Total,2018-05-18,2018-08-26,3063345
Total,2018-05-18,2018-08-27,3065275
Total,2018-05-18,2018-08-28,3067202
Total,2018-05-18,2018-08-29,3068638
Total,2018-05-18,2018-08-30,3069095
Total,2018-05-19,2018-05-19,1194773
Total,2018-05-19,2018-05-20,1627260
Total,2018-05-19,2018-05-21,1936605
Total,2018-05-19,2018-05-22,2117020
Total,2018-05-19,2018-05-23,2277199
Total,2018-05-19,2018-05-24,2386968
Total,2018-05-19,2018-05-25,2467356
Total,2018-05-19,2018-05-26,2506795
Total,2018-05-19,2018-05-27,2535932
Total,2018-05-19,2018-05-28,2545566
Total,2018-05-19,2018-05-29,2545566
Total,2018-05-19,2018-05-30,2562217
Total,2018-05-19,2018-05-31,2569309
Total,2018-05-19,2018-08-03,2577515
Total,2018-05-19,2018-08-04,2705179
Total,2018-05-19,2018-08-05,2774780
Total,2018-05-19,2018-08-06,2780895
Total,2018-05-19,2018-08-07,2781905
Total,2018-05-19,2018-08-08,2802383
Total,2018-05-19,2018-08-09,2849505
Total,2018-05-19,2018-08-10,2880720
Total,2018-05-19,2018-08-11,2894014
Total,2018-05-19,2018-08-12,2899620
Total,2018-05-19,2018-08-13,2911304
Total,2018-05-19,2018-08-14,2918924
Total,2018-05-19,2018-08-15,2919898
Total,2018-05-19,2018-08-16,2920875
Total,2018-05-19,2018-08-17,2920834
Total,2018-05-19,2018-08-18,2940791
Total,2018-05-19,2018-08-19,2968887
Total,2018-05-19,2018-08-20,2994381
Total,2018-05-19,2018-08-21,3009617
Total,2018-05-19,2018-08-22,3021787
Total,2018-05-19,2018-08-23,3024747
Total,2018-05-19,2018-08-24,3027215
Total,2018-05-19,2018-08-25,3030707
Total,2018-05-19,2018-08-26,3032665
Total,2018-05-19,2018-08-27,3034614
Total,2018-05-19,2018-08-28,3036561
Total,2018-05-19,2018-08-29,3038014
Total,2018-05-19,2018-08-30,3038480
Total,2018-05-20,2018-05-20,1169327
Total,2018-05-20,2018-05-21,1673146
Total,2018-05-20,2018-05-22,1918378
Total,2018-05-20,2018-05-23,2139248
Total,2018-05-20,2018-05-24,2291603
Total,2018-05-20,2018-05-25,2389609
Total,2018-05-20,2018-05-26,2438933
Total,2018-05-20,2018-05-27,2470723
Total,2018-05-20,2018-05-28,2480886
Total,2018-05-20,2018-05-29,2480886
Total,2018-05-20,2018-05-30,2497579
Total,2018-05-20,2018-05-31,2505197
Total,2018-05-20,2018-08-03,2514425
Total,2018-05-20,2018-08-04,2644602
Total,2018-05-20,2018-08-05,2715226
Total,2018-05-20,2018-08-06,2721346
Total,2018-05-20,2018-08-07,2722358
Total,2018-05-20,2018-08-08,2742834
Total,2018-05-20,2018-08-09,2790972
Total,2018-05-20,2018-08-10,2822187
Total,2018-05-20,2018-08-11,2835483
Total,2018-05-20,2018-08-12,2841094
Total,2018-05-20,2018-08-13,2852795
Total,2018-05-20,2018-08-14,2860427
Total,2018-05-20,2018-08-15,2861411
Total,2018-05-20,2018-08-16,2862398
Total,2018-05-20,2018-08-17,2862365
Total,2018-05-20,2018-08-18,2882323
Total,2018-05-20,2018-08-19,2911454
Total,2018-05-20,2018-08-20,2937482
Total,2018-05-20,2018-08-21,2952743
Total,2018-05-20,2018-08-22,2964938
Total,2018-05-20,2018-08-23,2967924
Total,2018-05-20,2018-08-24,2970412
Total,2018-05-20,2018-08-25,2973925
Total,2018-05-20,2018-08-26,2975903
Total,2018-05-20,2018-08-27,2977875
Total,2018-05-20,2018-08-28,2979845
Total,2018-05-20,2018-08-29,2981318
Total,2018-05-20,2018-08-30,2981795
Total,2018-05-21,2018-05-21,1211756
Total,2018-05-21,2018-05-22,1636261
Total,2018-05-21,2018-05-23,1987472
Total,2018-05-21,2018-05-24,2182089
Total,2018-05-21,2018-05-25,2298397
Total,2018-05-21,2018-05-26,2359727
Total,2018-05-21,2018-05-27,2396257
Total,2018-05-21,2018-05-28,2407979
Total,2018-05-21,2018-05-29,2407979
Total,2018-05-21,2018-05-30,2427293
Total,2018-05-21,2018-05-31,2435441
Total,2018-05-21,2018-08-03,2444665
Total,2018-05-21,2018-08-04,2576843
Total,2018-05-21,2018-08-05,2650034
Total,2018-05-21,2018-08-06,2656161
Total,2018-05-21,2018-08-07,2657176
Total,2018-05-21,2018-08-08,2677652
Total,2018-05-21,2018-08-09,2726296
Total,2018-05-21,2018-08-10,2757514
Total,2018-05-21,2018-08-11,2770814
Total,2018-05-21,2018-08-12,2776431
Total,2018-05-21,2018-08-13,2788155
Total,2018-05-21,2018-08-14,2795801
Total,2018-05-21,2018-08-15,2796797
Total,2018-05-21,2018-08-16,2797796
Total,2018-05-21,2018-08-17,2797774
Total,2018-05-21,2018-08-18,2818758
Total,2018-05-21,2018-08-19,2847904
Total,2018-05-21,2018-08-20,2874470
Total,2018-05-21,2018-08-21,2890275
Total,2018-05-21,2018-08-22,2903013
Total,2018-05-21,2018-08-23,2906539
Total,2018-05-21,2018-08-24,2909051
Total,2018-05-21,2018-08-25,2912588
Total,2018-05-21,2018-08-26,2914589
Total,2018-05-21,2018-08-27,2916586
Total,2018-05-21,2018-08-28,2918583
Total,2018-05-21,2018-08-29,2920077
Total,2018-05-21,2018-08-30,2920566
Total,2018-05-22,2018-05-22,1030916
Total,2018-05-22,2018-05-23,1723909
Total,2018-05-22,2018-05-24,2024451
Total,2018-05-22,2018-05-25,2165251
Total,2018-05-22,2018-05-26,2240515
Total,2018-05-22,2018-05-27,2284034
Total,2018-05-22,2018-05-28,2295811
