Date,Query,HashTag,Mentions
2018-05-22,"(""republicans"" OR ""republican"")",banklobbyistact,83
2018-05-22,"(""republicans"" OR ""republican"")",tuesdaythoughts,82
2018-05-22,"(""republicans"" OR ""republican"")",maga,75
2018-05-22,"(""republicans"" OR ""republican"")",republicans,44
2018-05-22,"(""republicans"" OR ""republican"")",trumpcolluded,36
2018-05-22,"(""republicans"" OR ""republican"")",trump,36
2018-05-22,"(""republicans"" OR ""republican"")",gop,33
2018-05-22,"(""republicans"" OR ""republican"")",democrats,32
2018-05-22,"(""republicans"" OR ""republican"")",1,30
2018-05-22,"(""republicans"" OR ""republican"")",goptaxscam,27
2018-05-22,"(""republicans"" OR ""republican"")",america,25
2018-05-22,"(""republicans"" OR ""republican"")",liberals,21
2018-05-22,"(""republicans"" OR ""republican"")",fbi,21
2018-05-22,"(""republicans"" OR ""republican"")",resist,18
2018-05-22,"(""republicans"" OR ""republican"")",trumpleaks,16
2018-05-22,"(""republicans"" OR ""republican"")",doj,16
2018-05-22,"(""republicans"" OR ""republican"")",inners,15
2018-05-22,"(""republicans"" OR ""republican"")",breaking,15
2018-05-22,"(""republicans"" OR ""republican"")",trumptrain,15
2018-05-22,"(""republicans"" OR ""republican"")",abetterdeal,14
2018-05-22,"(""republicans"" OR ""republican"")",mondaymotivation,14
2018-05-22,"(""republicans"" OR ""republican"")",mueller,14
2018-05-22,"(""republicans"" OR ""republican"")",maga2018,13
2018-05-22,"(""republicans"" OR ""republican"")",bluewave,13
2018-05-22,"(""republicans"" OR ""republican"")",neverevertrustarepublican,13
2018-05-23,"(""republicans"" OR ""republican"")",maga,90
2018-05-23,"(""republicans"" OR ""republican"")",banklobbyistact,63
2018-05-23,"(""republicans"" OR ""republican"")",republicans,58
2018-05-23,"(""republicans"" OR ""republican"")",trump,45
2018-05-23,"(""republicans"" OR ""republican"")",gop,45
2018-05-23,"(""republicans"" OR ""republican"")",republican,42
2018-05-23,"(""republicans"" OR ""republican"")",democrats,31
2018-05-23,"(""republicans"" OR ""republican"")",letsflymi,28
2018-05-23,"(""republicans"" OR ""republican"")",teamjohnjames,28
2018-05-23,"(""republicans"" OR ""republican"")",misen,28
2018-05-23,"(""republicans"" OR ""republican"")",trumpcolluded,26
2018-05-23,"(""republicans"" OR ""republican"")",america,25
2018-05-23,"(""republicans"" OR ""republican"")",pelositownhall,22
2018-05-23,"(""republicans"" OR ""republican"")",michigan,22
2018-05-23,"(""republicans"" OR ""republican"")",liberals,21
2018-05-23,"(""republicans"" OR ""republican"")",resist,21
2018-05-23,"(""republicans"" OR ""republican"")",ky06,21
2018-05-23,"(""republicans"" OR ""republican"")",itscoming,20
2018-05-23,"(""republicans"" OR ""republican"")",wednesdaywisdom,20
2018-05-23,"(""republicans"" OR ""republican"")",kag,18
2018-05-23,"(""republicans"" OR ""republican"")",maga2018,16
2018-05-23,"(""republicans"" OR ""republican"")",obama,16
2018-05-23,"(""republicans"" OR ""republican"")",fbi,15
2018-05-23,"(""republicans"" OR ""republican"")",deepstate,15
2018-05-23,"(""republicans"" OR ""republican"")",tuesdaythoughts,14
2018-05-24,"(""republicans"" OR ""republican"")",trumpcolluded,90
2018-05-24,"(""republicans"" OR ""republican"")",maga,78
2018-05-24,"(""republicans"" OR ""republican"")",pelositownhall,58
2018-05-24,"(""republicans"" OR ""republican"")",republicans,45
2018-05-24,"(""republicans"" OR ""republican"")",trump,42
2018-05-24,"(""republicans"" OR ""republican"")",jackjohnson,39
2018-05-24,"(""republicans"" OR ""republican"")",republican,35
2018-05-24,"(""republicans"" OR ""republican"")",misen,28
2018-05-24,"(""republicans"" OR ""republican"")",teamjohnjames,28
2018-05-24,"(""republicans"" OR ""republican"")",letsflymi,28
2018-05-24,"(""republicans"" OR ""republican"")",kag,27
2018-05-24,"(""republicans"" OR ""republican"")",wakeup,25
2018-05-24,"(""republicans"" OR ""republican"")",gop,22
2018-05-24,"(""republicans"" OR ""republican"")",democrats,22
2018-05-24,"(""republicans"" OR ""republican"")",thursdaythoughts,21
2018-05-24,"(""republicans"" OR ""republican"")",resist,21
2018-05-24,"(""republicans"" OR ""republican"")",democrat,18
2018-05-24,"(""republicans"" OR ""republican"")",america,16
2018-05-24,"(""republicans"" OR ""republican"")",muellertime,15
2018-05-24,"(""republicans"" OR ""republican"")",cuomotherepublican,15
2018-05-24,"(""republicans"" OR ""republican"")",liberals,15
2018-05-24,"(""republicans"" OR ""republican"")",spygate,15
2018-05-24,"(""republicans"" OR ""republican"")",maga2018,14
2018-05-24,"(""republicans"" OR ""republican"")",michigan,14
2018-05-24,"(""republicans"" OR ""republican"")",obama,13
2018-05-25,"(""republicans"" OR ""republican"")",trumpcolluded,91
2018-05-25,"(""republicans"" OR ""republican"")",maga,59
2018-05-25,"(""republicans"" OR ""republican"")",republicans,34
2018-05-25,"(""republicans"" OR ""republican"")",trump,33
2018-05-25,"(""republicans"" OR ""republican"")",votethemout,31
2018-05-25,"(""republicans"" OR ""republican"")",gop,24
2018-05-25,"(""republicans"" OR ""republican"")",msnbc,23
2018-05-25,"(""republicans"" OR ""republican"")",republican,22
2018-05-25,"(""republicans"" OR ""republican"")",lastword,21
2018-05-25,"(""republicans"" OR ""republican"")",democrats,19
2018-05-25,"(""republicans"" OR ""republican"")",jackjohnson,18
2018-05-25,"(""republicans"" OR ""republican"")",kfile,17
2018-05-25,"(""republicans"" OR ""republican"")",fridayfeeling,15
2018-05-25,"(""republicans"" OR ""republican"")",america,14
2018-05-25,"(""republicans"" OR ""republican"")",usa,12
2018-05-25,"(""republicans"" OR ""republican"")",obama,12
2018-05-25,"(""republicans"" OR ""republican"")",liegate,11
2018-05-25,"(""republicans"" OR ""republican"")",flipeverything,11
2018-05-25,"(""republicans"" OR ""republican"")",bluewave2018,10
2018-05-25,"(""republicans"" OR ""republican"")",theresistance,10
2018-05-25,"(""republicans"" OR ""republican"")",liberals,9
2018-05-25,"(""republicans"" OR ""republican"")",kag,9
2018-05-25,"(""republicans"" OR ""republican"")",wakeup,9
2018-05-25,"(""republicans"" OR ""republican"")",spygate,9
2018-05-25,"(""republicans"" OR ""republican"")",marijau,8
2018-05-26,"(""republicans"" OR ""republican"")",wherearethechildren,75
2018-05-26,"(""republicans"" OR ""republican"")",amjoy,39
2018-05-26,"(""republicans"" OR ""republican"")",maga,32
2018-05-26,"(""republicans"" OR ""republican"")",satchat,24
2018-05-26,"(""republicans"" OR ""republican"")",trump,21
2018-05-26,"(""republicans"" OR ""republican"")",trumpcolluded,20
2018-05-26,"(""republicans"" OR ""republican"")",votethemout,20
2018-05-26,"(""republicans"" OR ""republican"")",thebrooksbrown,18
2018-05-26,"(""republicans"" OR ""republican"")",spygate,18
2018-05-26,"(""republicans"" OR ""republican"")",saturdaymorning,16
2018-05-26,"(""republicans"" OR ""republican"")",republicans,15
2018-05-26,"(""republicans"" OR ""republican"")",resist,14
2018-05-26,"(""republicans"" OR ""republican"")",mileg,13
2018-05-26,"(""republicans"" OR ""republican"")",michigan,12
2018-05-26,"(""republicans"" OR ""republican"")",resistthis,11
2018-05-26,"(""republicans"" OR ""republican"")",politifactthis,11
2018-05-26,"(""republicans"" OR ""republican"")",memorialdayweekend2018,10
2018-05-26,"(""republicans"" OR ""republican"")",gop,9
2018-05-26,"(""republicans"" OR ""republican"")",deq,9
2018-05-26,"(""republicans"" OR ""republican"")",waterislife,9
2018-05-26,"(""republicans"" OR ""republican"")",enviropolitics,9
2018-05-26,"(""republicans"" OR ""republican"")",environment,9
2018-05-26,"(""republicans"" OR ""republican"")",memorialdayweekend,9
2018-05-26,"(""republicans"" OR ""republican"")",republican,8
2018-05-26,"(""republicans"" OR ""republican"")",voteblue,8
2018-05-27,"(""republicans"" OR ""republican"")",maga,70
2018-05-27,"(""republicans"" OR ""republican"")",republicans,57
2018-05-27,"(""republicans"" OR ""republican"")",ipledgetovote,47
2018-05-27,"(""republicans"" OR ""republican"")",trump,46
2018-05-27,"(""republicans"" OR ""republican"")",gop,35
2018-05-27,"(""republicans"" OR ""republican"")",amjoy,30
2018-05-27,"(""republicans"" OR ""republican"")",america,29
2018-05-27,"(""republicans"" OR ""republican"")",wherearethechildren,25
2018-05-27,"(""republicans"" OR ""republican"")",democrats,25
2018-05-27,"(""republicans"" OR ""republican"")",trumpcolluded,23
2018-05-27,"(""republicans"" OR ""republican"")",usa,17
2018-05-27,"(""republicans"" OR ""republican"")",americafirst,17
2018-05-27,"(""republicans"" OR ""republican"")",trumptrain,17
2018-05-27,"(""republicans"" OR ""republican"")",resistthis,17
2018-05-27,"(""republicans"" OR ""republican"")",liberals,16
2018-05-27,"(""republicans"" OR ""republican"")",sundaymorning,16
2018-05-27,"(""republicans"" OR ""republican"")",dobbs,15
2018-05-27,"(""republicans"" OR ""republican"")",thebrooksbrown,15
2018-05-27,"(""republicans"" OR ""republican"")",republican,14
2018-05-27,"(""republicans"" OR ""republican"")",bluetored,14
2018-05-27,"(""republicans"" OR ""republican"")",spygate,14
2018-05-27,"(""republicans"" OR ""republican"")",trump2020,13
2018-05-27,"(""republicans"" OR ""republican"")",mtp,12
2018-05-27,"(""republicans"" OR ""republican"")",obama,12
2018-05-27,"(""republicans"" OR ""republican"")",resist,11
2018-05-28,"(""republicans"" OR ""republican"")",bluetored,55
2018-05-28,"(""republicans"" OR ""republican"")",republicans,38
2018-05-28,"(""republicans"" OR ""republican"")",wherearethechildren,32
2018-05-28,"(""republicans"" OR ""republican"")",maga,30
2018-05-28,"(""republicans"" OR ""republican"")",trump,26
2018-05-28,"(""republicans"" OR ""republican"")",gop,23
2018-05-28,"(""republicans"" OR ""republican"")",democrats,21
2018-05-28,"(""republicans"" OR ""republican"")",memorialday,19
2018-05-28,"(""republicans"" OR ""republican"")",nogagrule,18
2018-05-28,"(""republicans"" OR ""republican"")",theresistance,15
2018-05-28,"(""republicans"" OR ""republican"")",resist,14
2018-05-28,"(""republicans"" OR ""republican"")",republican,13
2018-05-28,"(""republicans"" OR ""republican"")",bluewave,13
2018-05-28,"(""republicans"" OR ""republican"")",liberals,11
2018-05-28,"(""republicans"" OR ""republican"")",americafirst,10
2018-05-28,"(""republicans"" OR ""republican"")",america,10
2018-05-28,"(""republicans"" OR ""republican"")",resistance,10
2018-05-28,"(""republicans"" OR ""republican"")",ncbluewave,9
2018-05-28,"(""republicans"" OR ""republican"")",spygate,9
2018-05-28,"(""republicans"" OR ""republican"")",usa,8
2018-05-28,"(""republicans"" OR ""republican"")",rinos,7
2018-05-28,"(""republicans"" OR ""republican"")",va05,7
2018-05-28,"(""republicans"" OR ""republican"")",mi11,7
2018-05-28,"(""republicans"" OR ""republican"")",progressives,7
2018-05-28,"(""republicans"" OR ""republican"")",sundaymorning,6
2018-05-29,"(""republicans"" OR ""republican"")",suspendroseannenow,69
2018-05-29,"(""republicans"" OR ""republican"")",maga,62
2018-05-29,"(""republicans"" OR ""republican"")",bluewave,49
2018-05-29,"(""republicans"" OR ""republican"")",republicans,46
2018-05-29,"(""republicans"" OR ""republican"")",noagenda,42
2018-05-29,"(""republicans"" OR ""republican"")",americalast,42
2018-05-29,"(""republicans"" OR ""republican"")",realtalk,40
2018-05-29,"(""republicans"" OR ""republican"")",americasvoice,40
2018-05-29,"(""republicans"" OR ""republican"")",teamwd,40
2018-05-29,"(""republicans"" OR ""republican"")",trump,36
2018-05-29,"(""republicans"" OR ""republican"")",bluetored,35
2018-05-29,"(""republicans"" OR ""republican"")",gop,34
2018-05-29,"(""republicans"" OR ""republican"")",tuesdaythoughts,26
2018-05-29,"(""republicans"" OR ""republican"")",roseanne,25
2018-05-29,"(""republicans"" OR ""republican"")",democrats,24
2018-05-29,"(""republicans"" OR ""republican"")",crookedhillary,21
2018-05-29,"(""republicans"" OR ""republican"")",america,21
2018-05-29,"(""republicans"" OR ""republican"")",republican,20
2018-05-29,"(""republicans"" OR ""republican"")",fact,20
2018-05-29,"(""republicans"" OR ""republican"")",mileg,19
2018-05-29,"(""republicans"" OR ""republican"")",liberals,18
2018-05-29,"(""republicans"" OR ""republican"")",liegate,16
2018-05-29,"(""republicans"" OR ""republican"")",fakenews,15
2018-05-29,"(""republicans"" OR ""republican"")",congress,14
2018-05-29,"(""republicans"" OR ""republican"")",theresistance,14
2018-05-20,"""trump""",breaking,294
2018-05-20,"""trump""",maga,275
2018-05-20,"""trump""",trump,268
2018-05-20,"""trump""",trumpcolluded,136
2018-05-20,"""trump""",lockthemallup,65
2018-05-20,"""trump""",theresistance,63
2018-05-20,"""trump""",resist,56
2018-05-20,"""trump""",traitortrump,44
2018-05-20,"""trump""",qanon,43
2018-05-20,"""trump""",trumprussia,41
2018-05-20,"""trump""",amjoy,40
2018-05-20,"""trump""",obamagate,40
2018-05-20,"""trump""",kag,37
2018-05-20,"""trump""",deepstate,33
2018-05-20,"""trump""",sundaymorning,32
2018-05-20,"""trump""",trump2020,29
2018-05-20,"""trump""",mueller,29
2018-05-20,"""trump""",gop,29
2018-05-20,"""trump""",fbi,29
2018-05-20,"""trump""",resistance,28
2018-05-20,"""trump""",america,25
2018-05-20,"""trump""",trumpcrimefamily,24
2018-05-20,"""trump""",doj,24
2018-05-20,"""trump""",saturdaymotivation,23
2018-05-20,"""trump""",usa,21
2018-05-21,"""trump""",maga,324
2018-05-21,"""trump""",trump,294
2018-05-21,"""trump""",trumpcolluded,153
2018-05-21,"""trump""",breaking,93
2018-05-21,"""trump""",theresistance,66
2018-05-21,"""trump""",mondaymotivation,65
2018-05-21,"""trump""",basta,51
2018-05-21,"""trump""",resist,51
2018-05-21,"""trump""",qanon,47
2018-05-21,"""trump""",abetterdeal,45
2018-05-21,"""trump""",americafirst,35
2018-05-21,"""trump""",trump2020,34
2018-05-21,"""trump""",deepstate,34
2018-05-21,"""trump""",draintheswamp,33
2018-05-21,"""trump""",kag,32
2018-05-21,"""trump""",trumptrain,32
2018-05-21,"""trump""",trumprussia,27
2018-05-21,"""trump""",fbi,27
2018-05-21,"""trump""",impeachtrump,25
2018-05-21,"""trump""",mondaymotivaton,24
2018-05-21,"""trump""",patriotsfight,23
2018-05-21,"""trump""",foxnews,22
2018-05-21,"""trump""",mueller,21
2018-05-21,"""trump""",obamagate,21
2018-05-21,"""trump""",ma4t,20
2018-05-22,"""trump""",maga,316
2018-05-22,"""trump""",trump,283
2018-05-22,"""trump""",deadlineawards,95
2018-05-22,"""trump""",tuesdaythoughts,95
2018-05-22,"""trump""",theresistance,79
2018-05-22,"""trump""",breaking,63
2018-05-22,"""trump""",themoreyouknow,59
2018-05-22,"""trump""",resist,56
2018-05-22,"""trump""",obamagate,55
2018-05-22,"""trump""",qanon,48
2018-05-22,"""trump""",mondaymotivation,45
2018-05-22,"""trump""",morningjoe,45
2018-05-22,"""trump""",kag,43
2018-05-22,"""trump""",basta,40
2018-05-22,"""trump""",resistance,36
2018-05-22,"""trump""",trumpcolluded,36
2018-05-22,"""trump""",lockhimup,35
2018-05-22,"""trump""",fbi,33
2018-05-22,"""trump""",obama,32
2018-05-22,"""trump""",gop,30
2018-05-22,"""trump""",impeachtrump,30
2018-05-22,"""trump""",foxnews,28
2018-05-22,"""trump""",cnn,26
2018-05-22,"""trump""",trump2020,25
2018-05-22,"""trump""",draintheswamp,25
2018-05-23,"""trump""",trump,324
2018-05-23,"""trump""",maga,265
2018-05-23,"""trump""",spygate,124
2018-05-23,"""trump""",wednesdaywisdom,103
2018-05-23,"""trump""",trumpcolluded,87
2018-05-23,"""trump""",trumprussia,83
2018-05-23,"""trump""",maddow,62
2018-05-23,"""trump""",resist,45
2018-05-23,"""trump""",theresistance,44
2018-05-23,"""trump""",qanon,41
2018-05-23,"""trump""",tuesdaythoughts,37
2018-05-23,"""trump""",obamagate,37
2018-05-23,"""trump""",1,34
2018-05-23,"""trump""",breaking,32
2018-05-23,"""trump""",kag,27
2018-05-23,"""trump""",mueller,27
2018-05-23,"""trump""",gop,24
2018-05-23,"""trump""",america,24
2018-05-23,"""trump""",obama,24
2018-05-23,"""trump""",democrats,22
2018-05-23,"""trump""",hillary,22
2018-05-23,"""trump""",newsnight,22
2018-05-23,"""trump""",usa,21
2018-05-23,"""trump""",sinkhole,20
2018-05-23,"""trump""",trump2020,20
2018-05-24,"""trump""",trump,255
2018-05-24,"""trump""",maga,220
2018-05-24,"""trump""",spygate,132
2018-05-24,"""trump""",theresistance,64
2018-05-24,"""trump""",thursdaythoughts,61
2018-05-24,"""trump""",northkoreasummit,51
2018-05-24,"""trump""",resist,50
2018-05-24,"""trump""",trumprussia,50
2018-05-24,"""trump""",trumpcolluded,46
2018-05-24,"""trump""",realspygate,46
2018-05-24,"""trump""",northkorea,41
2018-05-24,"""trump""",qanon,40
2018-05-24,"""trump""",notawitchhunt,35
2018-05-24,"""trump""",breaking,31
2018-05-24,"""trump""",trump2020,29
2018-05-24,"""trump""",stevebannon,26
2018-05-24,"""trump""",mlk,26
2018-05-24,"""trump""",liegate,24
2018-05-24,"""trump""",artofthedoof,23
2018-05-24,"""trump""",nfl,23
2018-05-24,"""trump""",wednesdaywisdom,19
2018-05-24,"""trump""",winning,19
2018-05-24,"""trump""",trumpgate,18
2018-05-24,"""trump""",fbr,18
2018-05-24,"""trump""",democrats,17
2018-05-25,"""trump""",maga,288
2018-05-25,"""trump""",trump,272
2018-05-25,"""trump""",theresistance,126
2018-05-25,"""trump""",resist,111
2018-05-25,"""trump""",trumpcolluded,101
2018-05-25,"""trump""",spygate,97
2018-05-25,"""trump""",trumprussia,63
2018-05-25,"""trump""",trump2020,59
2018-05-25,"""trump""",firemiller,59
2018-05-25,"""trump""",fridayfeeling,51
2018-05-25,"""trump""",qanon,46
2018-05-25,"""trump""",memorialday,45
2018-05-25,"""trump""",kag,42
2018-05-25,"""trump""",liegate,42
2018-05-25,"""trump""",democrats,35
2018-05-25,"""trump""",nra,33
2018-05-25,"""trump""",foxnews,28
2018-05-25,"""trump""",marinesagainsttrump,27
2018-05-25,"""trump""",america,26
2018-05-25,"""trump""",robertdeniro,26
2018-05-25,"""trump""",northkorea,25
2018-05-25,"""trump""",1a,22
2018-05-25,"""trump""",metoo,22
2018-05-25,"""trump""",thursdaythoughts,22
2018-05-25,"""trump""",muellerinvestigation,21
2018-05-26,"""trump""",wherearethechildren,438
2018-05-26,"""trump""",maga,317
2018-05-26,"""trump""",trump,292
2018-05-26,"""trump""",basta,109
2018-05-26,"""trump""",resist,97
2018-05-26,"""trump""",theresistance,94
2018-05-26,"""trump""",spygate,71
2018-05-26,"""trump""",irandeal,71
2018-05-26,"""trump""",saturdaymorning,67
2018-05-26,"""trump""",amjoy,57
2018-05-26,"""trump""",qanon,50
2018-05-26,"""trump""",kag,49
2018-05-26,"""trump""",fakenews,45
2018-05-26,"""trump""",memorialdayweekend2018,43
2018-05-26,"""trump""",trumpcolluded,41
2018-05-26,"""trump""",nra,39
2018-05-26,"""trump""",inners,39
2018-05-26,"""trump""",liegate,37
2018-05-26,"""trump""",endfamilyseparation,35
2018-05-26,"""trump""",trumpco,33
2018-05-26,"""trump""",lgbtq,33
2018-05-26,"""trump""",democrats,32
2018-05-26,"""trump""",mcdonalds,32
2018-05-26,"""trump""",trumprussia,30
2018-05-26,"""trump""",impeachtrump,24
2018-05-27,"""trump""",maga,310
2018-05-27,"""trump""",trump,276
2018-05-27,"""trump""",wherearethechildren,264
2018-05-27,"""trump""",sundaymorning,93
2018-05-27,"""trump""",amjoy,88
2018-05-27,"""trump""",theresistance,79
2018-05-27,"""trump""",resist,66
2018-05-27,"""trump""",basta,56
2018-05-27,"""trump""",trump2020,48
2018-05-27,"""trump""",spygate,44
2018-05-27,"""trump""",trumpcolluded,43
2018-05-27,"""trump""",buckleup,42
2018-05-27,"""trump""",memorialdayweekend,42
2018-05-27,"""trump""",longhaul,42
2018-05-27,"""trump""",gop,40
2018-05-27,"""trump""",qanon,37
2018-05-27,"""trump""",kag,37
2018-05-27,"""trump""",foxnews,37
2018-05-27,"""trump""",liegate,34
2018-05-27,"""trump""",resistance,31
2018-05-27,"""trump""",whattoread,30
2018-05-27,"""trump""",goodreads,30
